transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour,day_of_week,is_weekend,is_late_night,amount_deviation,transactions_last_1h,recipient_repeat_count,previous_device,previous_location,device_changed,location_changed,fraud_label,user_avg_amount,user_median_amount,user_max_amount,user_transaction_count,iqr_anomaly,isolation_prediction,isolation_anomaly,isolation_score,transaction_hour,time_series_anomaly,burst_anomaly,risk_iqr,risk_isolation,risk_burst,risk_device,risk_location,risk_late_night,risk_time_series,risk_score,risk_level,is_suspicious,number_of_signals,risk_score_range,improved_risk_score,improved_is_suspicious,final_risk_score,final_is_suspicious,final_risk_level
TXN_003655,2026-09-16 02:48:42.793653,USER_0421,USER_0597,138.19,Entertainment,P2M,Chennai,Android,Other,2,2,0,1,0.16700949194985004,10.0,0,,,0,0,1,827.4379999999999,583.005,1944.09,10,0,-1,1,0.07718888189183681,2026-09-16 02:00:00,0,1,0,30,20,0,0,5,0,55,Medium,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_007826,2026-09-19 00:19:42.793653,USER_0471,USER_0961,2889.42,Entertainment,P2M,Chennai,Android,BHIM,0,5,1,1,2.6996623233298087,0.0,0,iOS,Delhi,1,1,1,1070.2894117647058,433.34,6851.99,17,1,-1,1,0.0026282719854033854,2026-09-19 00:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_005122,2026-09-17 03:15:42.793653,USER_0729,USER_0541,11725.81,Grocery,P2P,Delhi,iOS,Google Pay,3,3,0,1,7.419040501893912,0.0,0,Web,Jaipur,1,1,1,1580.5022222222224,362.02,11725.81,9,1,-1,1,0.09403249323077512,2026-09-17 03:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_002125,2026-09-15 01:18:42.793653,USER_0575,USER_0157,3224.12,Shopping,P2P,Chennai,Web,BHIM,1,1,0,1,4.599678338851284,0.0,0,Android,Pune,1,1,0,700.9446666666666,295.86,3224.12,15,1,-1,1,0.010072332166650266,2026-09-15 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000696,2026-09-14 01:29:42.793653,USER_0664,USER_0272,4259.25,Grocery,P2M,Delhi,iOS,Google Pay,1,0,0,1,4.672502623179745,0.0,0,Android,Kolkata,1,1,1,911.5564705882354,299.22,4259.25,17,1,-1,1,0.022097088961994582,2026-09-14 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_008162,2026-09-19 05:55:42.793653,USER_0029,USER_0110,5109.76,Healthcare,P2M,Kolkata,iOS,BHIM,5,5,1,1,5.6208484169683395,0.0,0,Android,Bangalore,1,1,0,909.0727272727273,419.23,5109.76,11,1,-1,1,0.08292150375702945,2026-09-19 05:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_002528,2026-09-15 08:01:42.793653,USER_0971,USER_0716,1216.15,Education,P2P,Kolkata,iOS,BHIM,8,1,0,0,1.5122684481073152,8.0,0,iOS,Chennai,0,1,1,804.1892307692307,1014.97,1661.48,13,0,-1,1,0.03241888152422967,2026-09-15 08:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_009259,2026-09-20 00:12:42.793653,USER_0582,USER_0111,2412.94,Grocery,P2M,Bangalore,Web,Paytm,0,6,1,1,4.759026657826745,0.0,0,iOS,Chennai,1,1,0,507.0238461538462,295.73,2412.94,13,1,-1,1,0.030150178707863406,2026-09-20 00:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_008431,2026-09-19 10:24:42.793653,USER_0607,USER_0107,405.77,Shopping,P2P,Jaipur,iOS,PhonePe,10,5,1,0,0.8025611923222045,15.0,0,iOS,Delhi,0,1,1,505.59384615384613,405.77,1591.06,13,0,-1,1,0.07472774624965817,2026-09-19 10:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_003979,2026-09-16 08:12:42.793653,USER_0664,USER_0620,658.2,Grocery,P2M,Pune,iOS,PhonePe,8,2,0,0,0.7220616837651954,14.0,0,iOS,Bangalore,0,1,1,911.5564705882354,299.22,4259.25,17,0,-1,1,0.06170593602672736,2026-09-16 08:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_007858,2026-09-19 00:51:42.793653,USER_0587,USER_0261,2201.85,Travel,P2P,Delhi,Android,Google Pay,0,5,1,1,3.3283486042398636,0.0,0,Web,Jaipur,1,1,0,661.5442857142856,442.14,2201.85,7,1,-1,1,0.001443322317373208,2026-09-19 00:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_005586,2026-09-17 10:59:42.793653,USER_0661,USER_0564,649.65,Bills,P2M,Jaipur,Android,Google Pay,10,3,0,0,1.5990031612709692,18.0,0,Android,Mumbai,0,1,1,406.284375,245.675,1512.41,16,0,-1,1,0.08071987676409176,2026-09-17 10:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_006648,2026-09-18 04:41:42.793653,USER_0675,USER_0092,1992.72,Travel,P2P,Mumbai,Android,PhonePe,4,4,0,1,2.539488887378509,1.0,0,Web,Kolkata,1,1,0,784.6933333333333,511.74,2518.84,12,1,-1,1,0.0038279321138385836,2026-09-18 04:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_004540,2026-09-16 17:33:42.793653,USER_0687,USER_0771,427.13,Education,P2M,Jaipur,iOS,BHIM,17,2,0,0,0.4043124702373584,13.0,0,iOS,Kolkata,0,1,1,1056.4353846153847,433.36,6474.78,13,0,-1,1,0.05271157220548961,2026-09-16 17:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_003550,2026-09-16 01:03:42.793653,USER_0561,USER_0930,5045.56,Entertainment,P2M,Delhi,iOS,Google Pay,1,2,0,1,4.403346579239806,0.0,0,Web,Pune,1,1,0,1145.8466666666666,431.465,5045.56,12,1,-1,1,0.025431979795550452,2026-09-16 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_005155,2026-09-17 03:48:42.793653,USER_0540,USER_0519,4395.98,Travel,P2P,Delhi,Web,Other,3,3,0,1,5.3015991702645975,0.0,0,iOS,Bangalore,1,1,0,829.1800000000001,556.445,4395.98,14,1,-1,1,0.036581124113426844,2026-09-17 03:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_007715,2026-09-18 22:28:42.793653,USER_0448,USER_0491,152.58,Grocery,P2M,Hyderabad,Web,Google Pay,22,4,0,0,0.36079451406951996,18.0,0,Web,Bangalore,0,1,1,422.90000000000003,257.85,1405.52,7,0,-1,1,0.06750172295686963,2026-09-18 22:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_003775,2026-09-16 04:48:42.793653,USER_0188,USER_0353,2602.32,Travel,P2M,Jaipur,Web,Google Pay,4,2,0,1,3.960258222130688,1.0,0,Android,Mumbai,1,1,1,657.1086666666666,355.69,2602.32,15,1,-1,1,0.03672271417101447,2026-09-16 04:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000965,2026-09-14 05:58:42.793653,USER_0316,USER_0030,4307.28,Grocery,P2M,Delhi,Web,PhonePe,5,0,0,1,4.235643172121786,0.0,0,iOS,Pune,1,1,1,1016.9128571428571,515.0,4307.28,7,1,-1,1,0.012215596014283125,2026-09-14 05:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_006487,2026-09-18 02:00:42.793653,USER_0314,USER_0393,4115.28,Grocery,P2P,Hyderabad,Android,PhonePe,2,4,0,1,6.603967567070242,1.0,0,Web,Chennai,1,1,0,623.1526666666666,235.28,4115.28,15,1,-1,1,0.08713104327246413,2026-09-18 02:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_008126,2026-09-19 05:19:42.793653,USER_0837,USER_0078,3717.74,Entertainment,P2P,Chennai,iOS,BHIM,5,5,1,1,5.441338329137639,0.0,1,Android,Bangalore,1,1,0,683.2399999999999,318.27,3717.74,12,1,-1,1,0.10915767880097849,2026-09-19 05:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_008104,2026-09-19 04:57:42.793653,USER_0476,USER_0694,8608.03,Travel,P2M,Chennai,Android,BHIM,4,5,1,1,7.1902138538869655,0.0,0,iOS,Mumbai,1,1,1,1197.186923076923,458.26,8608.03,13,1,-1,1,0.11387534365372898,2026-09-19 04:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_003914,2026-09-16 07:07:42.793653,USER_0841,USER_0934,466.45,Education,P2P,Kolkata,iOS,BHIM,7,2,0,0,1.3470053712723564,13.0,0,iOS,Mumbai,0,1,1,346.28666666666663,381.205,561.79,6,0,-1,1,0.05776582885700832,2026-09-16 07:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_007924,2026-09-19 01:57:42.793653,USER_0181,USER_0408,2152.2,Entertainment,P2P,Delhi,iOS,Other,1,5,1,1,2.3415812364510713,1.0,0,Web,Pune,1,1,0,919.1225,437.58,3107.93,8,1,-1,1,0.03473065248654572,2026-09-19 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_009252,2026-09-20 00:05:42.793653,USER_0161,USER_0278,110.58,Grocery,P2P,Jaipur,iOS,PhonePe,0,6,1,1,0.2571237472832442,6.0,0,iOS,Jaipur,0,0,1,430.0652941176471,272.89,1323.91,17,0,-1,1,0.08026634076315076,2026-09-20 00:00:00,0,1,0,30,20,0,0,5,0,55,Medium,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_002390,2026-09-15 05:43:42.793653,USER_0084,USER_0672,5753.2,Food,P2M,Jaipur,Web,Other,5,1,0,1,4.045540000190864,1.0,0,iOS,Kolkata,1,1,0,1422.1092857142855,660.86,5753.2,14,1,-1,1,0.07844633487828045,2026-09-15 05:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000137,2026-09-13 16:10:42.793653,USER_0344,USER_0275,360.06,Travel,P2M,Delhi,Web,Paytm,16,6,1,0,0.47064923521351065,9.0,0,iOS,Delhi,1,0,1,765.0283333333333,450.25,2094.04,12,0,-1,1,0.07766596038192153,2026-09-13 16:00:00,0,1,0,30,20,15,0,0,0,65,High,1,3,"(60.0, 70.0]",65,1,65,1,High
TXN_008779,2026-09-19 16:12:42.793653,USER_0758,USER_0937,3610.27,Travel,P2P,Pune,Android,Paytm,2,5,1,1,4.478396653967758,0.0,0,iOS,Delhi,1,1,1,806.1523529411764,469.27,3610.27,17,1,-1,1,0.04346244283772327,2026-09-19 16:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000748,2026-09-14 02:21:42.793653,USER_0761,USER_0335,160.09,Healthcare,P2P,Bangalore,iOS,PhonePe,2,0,0,1,0.22070394849459984,11.0,0,,,0,0,1,725.3608333333333,351.96500000000003,3554.15,12,0,-1,1,0.07857078156894515,2026-09-14 02:00:00,0,1,0,30,20,0,0,5,0,55,Medium,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_002170,2026-09-15 02:03:42.793653,USER_0329,USER_0159,6979.81,Healthcare,P2P,Chennai,Android,PhonePe,2,1,0,1,4.160433085114083,0.0,0,Web,Pune,1,1,0,1677.6642857142856,1239.56,6979.81,7,1,-1,1,0.038774201988281964,2026-09-15 02:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_008103,2026-09-19 04:56:42.793653,USER_0785,USER_0226,5899.18,Grocery,P2M,Hyderabad,iOS,PhonePe,4,5,1,1,5.551470077253617,0.0,0,Web,Mumbai,1,1,1,1062.6338461538462,465.41,5899.18,13,1,-1,1,0.09059291799189662,2026-09-19 04:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000686,2026-09-14 01:19:42.793653,USER_0792,USER_0340,8509.97,Entertainment,P2M,Kolkata,Web,Paytm,1,0,0,1,7.470777989977742,0.0,0,iOS,Jaipur,1,1,1,1139.100909090909,205.36,8509.97,11,1,-1,1,0.08718633221755256,2026-09-14 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_002108,2026-09-15 01:01:42.793653,USER_0807,USER_0910,4365.31,Food,P2M,Mumbai,iOS,Paytm,1,1,0,1,4.683658251343841,0.0,0,Web,Delhi,1,1,0,932.0300000000001,350.91499999999996,4365.31,10,1,-1,1,0.025075626348771918,2026-09-15 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_005210,2026-09-17 04:43:42.793653,USER_0227,USER_0683,3610.99,Bills,P2M,Kolkata,Android,PhonePe,4,3,0,1,5.213684696871758,1.0,0,Web,Jaipur,1,1,0,692.5984615384615,247.19,3610.99,13,1,-1,1,0.07138621160677017,2026-09-17 04:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_006178,2026-09-17 20:51:42.793653,USER_0823,USER_0414,176.29,Grocery,P2P,Mumbai,iOS,BHIM,20,3,0,0,1.022614647728591,10.0,0,Android,Mumbai,1,0,1,172.39142857142858,172.79,356.49,7,0,-1,1,0.06480052944013692,2026-09-17 20:00:00,0,1,0,30,20,15,0,0,0,65,High,1,3,"(60.0, 70.0]",65,1,65,1,High
TXN_007478,2026-09-18 18:31:42.793653,USER_0822,USER_0366,123.96,Travel,P2M,Bangalore,Android,Google Pay,18,4,0,0,0.17567003686167187,15.0,0,Android,Mumbai,0,1,1,705.6411111111112,434.26,4256.96,18,0,-1,1,0.06428758854641625,2026-09-18 18:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_009311,2026-09-20 01:04:42.793653,USER_0846,USER_0900,2762.36,Food,P2P,Jaipur,Android,Google Pay,1,6,1,1,3.342027189247974,0.0,0,iOS,Bangalore,1,1,0,826.5522222222222,553.42,2762.36,9,1,-1,1,0.01604209333319684,2026-09-20 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000284,2026-09-13 18:37:42.793653,USER_0113,USER_0217,66.64,Healthcare,P2P,Jaipur,iOS,PhonePe,18,6,1,0,0.14072233523619138,7.0,0,iOS,Delhi,0,1,1,473.5566666666667,388.44,1319.8,18,0,-1,1,0.030658198544205928,2026-09-13 18:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_009367,2026-09-20 02:00:42.793653,USER_0110,USER_0139,8382.06,Healthcare,P2M,Chennai,Web,Other,2,6,1,1,3.7674482575114703,0.0,0,iOS,Delhi,1,1,1,2224.864,549.4,8382.06,5,1,-1,1,0.07921793540294053,2026-09-20 02:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_003812,2026-09-16 05:25:42.793653,USER_0118,USER_0137,5096.1,Shopping,P2P,Chennai,Web,Other,5,2,0,1,5.83480030570273,0.0,0,iOS,Kolkata,1,1,0,873.3975,531.66,5096.1,16,1,-1,1,0.05032286203051217,2026-09-16 05:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000792,2026-09-14 03:05:42.793653,USER_0076,USER_0675,4243.28,Entertainment,P2P,Mumbai,Web,PhonePe,3,0,0,1,3.969884012751814,0.0,0,iOS,Hyderabad,1,1,0,1068.8675,516.815,4243.28,12,1,-1,1,0.006977455879161765,2026-09-14 03:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_009426,2026-09-20 02:59:42.793653,USER_0010,USER_0237,3475.4,Entertainment,P2M,Bangalore,iOS,Paytm,2,6,1,1,4.7671312084275925,0.0,0,Android,Chennai,1,1,1,729.0338461538462,473.18,3475.4,13,1,-1,1,0.048747831942888564,2026-09-20 02:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_005520,2026-09-17 09:53:42.793653,USER_0010,USER_0203,315.42,Entertainment,P2P,Bangalore,Web,Google Pay,9,3,0,0,0.4326548097376507,13.0,0,Web,Delhi,0,1,1,729.0338461538462,473.18,3475.4,13,0,-1,1,0.04777783494147869,2026-09-17 09:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_009555,2026-09-20 05:08:42.793653,USER_0101,USER_0961,3566.52,Education,P2M,Kolkata,Web,BHIM,5,6,1,1,2.9949615397534517,0.0,0,Android,Chennai,1,1,0,1190.84,1188.36,3566.52,11,1,-1,1,0.021592123719945677,2026-09-20 05:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_009400,2026-09-20 02:33:42.793653,USER_0988,USER_0454,3160.01,Education,P2M,Hyderabad,Web,BHIM,2,6,1,1,3.687416901247966,0.0,0,Android,Chennai,1,1,1,856.9711764705883,452.39,3160.01,17,1,-1,1,0.027644719680541385,2026-09-20 02:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_005103,2026-09-17 02:56:42.793653,USER_0911,USER_0194,79.24,Entertainment,P2M,Chennai,iOS,Google Pay,2,3,0,1,0.17317795980453005,17.0,0,iOS,Chennai,0,0,1,457.564,278.46500000000003,1733.43,10,0,-1,1,0.10249666592227258,2026-09-17 02:00:00,0,1,0,30,20,0,0,5,0,55,Medium,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_006698,2026-09-18 05:31:42.793653,USER_0074,USER_0337,5216.01,Entertainment,P2P,Chennai,Android,Google Pay,5,4,0,1,4.153643090779146,0.0,0,iOS,Kolkata,1,1,0,1255.7675,740.67,5216.01,8,1,-1,1,0.025074906499572447,2026-09-18 05:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_009435,2026-09-20 03:08:42.793653,USER_0873,USER_0515,2254.08,Healthcare,P2M,Bangalore,Web,BHIM,3,6,1,1,4.406382359457334,0.0,0,Android,Hyderabad,1,1,0,511.54888888888894,187.99,2254.08,9,1,-1,1,0.020009991201931032,2026-09-20 03:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_009425,2026-09-20 02:58:42.793653,USER_0002,USER_0238,4075.97,Education,P2P,Chennai,Android,Other,2,6,1,1,3.3550422492959973,0.0,0,iOS,Kolkata,1,1,0,1214.878888888889,685.74,4075.97,9,1,-1,1,0.03843976772900404,2026-09-20 02:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_000807,2026-09-14 03:20:42.793653,USER_0396,USER_0231,2782.52,Shopping,P2P,Mumbai,Android,BHIM,3,0,0,1,2.686715561250881,1.0,0,Web,Kolkata,1,1,0,1035.6585714285716,505.53,2856.89,7,1,-1,1,0.02289084923961826,2026-09-14 03:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_007521,2026-09-18 19:14:42.793653,USER_0419,USER_0751,397.62,Bills,P2M,Chennai,Web,Paytm,19,4,0,0,0.515705351989676,19.0,0,Web,Delhi,0,1,1,771.0216666666666,747.73,1623.21,12,0,-1,1,0.07237835147405236,2026-09-18 19:00:00,0,1,0,30,20,0,10,0,0,60,High,1,3,"(50.0, 60.0]",65,1,65,1,High
TXN_005018,2026-09-17 01:31:42.793653,USER_0403,USER_0711,24743.54,Education,P2P,Bangalore,Web,Paytm,1,3,0,1,6.22777120979387,0.0,0,iOS,Hyderabad,1,1,1,3973.0971428571434,332.88,24743.54,7,1,-1,1,0.10061294240682817,2026-09-17 01:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_003542,2026-09-16 00:55:42.793653,USER_0768,USER_0205,5798.11,Healthcare,P2M,Hyderabad,Android,Other,0,2,0,1,3.9463327979091227,0.0,0,Android,Mumbai,0,1,0,1469.24,975.625,5798.11,10,1,-1,1,0.05114140454313654,2026-09-16 00:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_002648,2026-09-15 10:01:42.793653,USER_0755,USER_0620,2679.74,Travel,P2M,Pune,Web,Google Pay,10,1,0,0,4.903548097860893,1.0,0,iOS,Delhi,1,1,0,546.49,205.49,2679.74,7,1,-1,1,0.013528772100025788,2026-09-15 10:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008435,2026-09-19 10:28:42.793653,USER_0761,USER_0087,3554.15,Grocery,P2P,Kolkata,iOS,BHIM,10,5,1,0,4.899837207458817,0.0,0,Android,Bangalore,1,1,1,725.3608333333333,351.96500000000003,3554.15,12,1,-1,1,0.02065804281317929,2026-09-19 10:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008456,2026-09-19 10:49:42.793653,USER_0770,USER_0882,984.82,Travel,P2P,Kolkata,iOS,Google Pay,10,5,1,0,1.733957362622588,17.0,0,iOS,Kolkata,0,0,1,567.960909090909,387.13,1544.56,11,0,-1,1,0.09327403433733295,2026-09-19 10:00:00,0,1,0,30,20,0,0,0,0,50,Medium,1,2,"(40.0, 50.0]",60,1,60,1,High
TXN_003838,2026-09-16 05:51:42.793653,USER_0771,USER_0254,3913.48,Healthcare,P2M,Hyderabad,Android,Paytm,5,2,0,1,3.6442857242630033,0.0,0,Android,Jaipur,0,1,0,1073.8674999999998,784.26,3913.48,8,1,-1,1,0.023935125221983822,2026-09-16 05:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_007286,2026-09-18 15:19:42.793653,USER_0802,USER_0668,6372.07,Healthcare,P2M,Hyderabad,Web,Paytm,15,4,0,0,6.961050263685663,0.0,0,Android,Mumbai,1,1,1,915.3891666666667,434.96000000000004,6372.07,12,1,-1,1,0.04830193288111928,2026-09-18 15:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_009056,2026-09-19 20:49:42.793653,USER_0788,USER_0799,6683.89,Entertainment,P2P,Pune,Android,Google Pay,20,5,1,0,3.952738645200779,0.0,0,Web,Kolkata,1,1,0,1690.9516666666668,407.975,6683.89,6,1,-1,1,0.03915425319261434,2026-09-19 20:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_004245,2026-09-16 12:38:42.793653,USER_0815,USER_0602,5637.51,Education,P2M,Delhi,Web,BHIM,12,2,0,0,5.065408903668163,0.0,0,Android,Pune,1,1,0,1112.942727272727,405.28,5637.51,11,1,-1,1,0.008427051224786153,2026-09-16 12:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_009308,2026-09-20 01:01:42.793653,USER_0797,USER_0064,14523.89,Travel,P2P,Jaipur,Web,Paytm,1,6,1,1,7.308583730450818,0.0,0,Web,Chennai,0,1,1,1987.2372727272727,372.12,14523.89,11,1,-1,1,0.13260193207659676,2026-09-20 01:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009886,2026-09-20 10:39:42.793653,USER_0306,USER_0288,11723.65,Healthcare,P2P,Jaipur,Web,Google Pay,10,6,1,0,6.395793838054582,0.0,0,iOS,Bangalore,1,1,1,1833.025,726.2750000000001,11723.65,10,1,-1,1,0.09396788991159022,2026-09-20 10:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_003779,2026-09-16 04:52:42.793653,USER_0319,USER_0062,11582.41,Education,P2M,Bangalore,Web,Google Pay,4,2,0,1,5.467497268000317,0.0,0,Web,Jaipur,0,1,1,2118.411666666667,246.76,11582.41,6,1,-1,1,0.09733871940930527,2026-09-16 04:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_000728,2026-09-14 02:01:42.793653,USER_0776,USER_0202,4409.67,Entertainment,P2M,Pune,iOS,Paytm,2,0,0,1,6.34240417741287,0.0,0,iOS,Hyderabad,0,1,0,695.2678947368422,442.36,4409.67,19,1,-1,1,0.06884589008262798,2026-09-14 02:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_006970,2026-09-18 10:03:42.793653,USER_0831,USER_0600,4617.79,Education,P2P,Pune,Android,BHIM,10,4,0,0,5.51157917351539,0.0,0,iOS,Bangalore,1,1,0,837.8342857142858,326.78499999999997,4617.79,14,1,-1,1,0.0021044531817825396,2026-09-18 10:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008040,2026-09-19 03:53:42.793653,USER_0206,USER_0597,3883.97,Travel,P2P,Chennai,iOS,Google Pay,3,5,1,1,4.8846602952372935,0.0,0,iOS,Pune,0,1,0,795.1361538461539,321.1,3883.97,13,1,-1,1,0.0798652963802784,2026-09-19 03:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_001008,2026-09-14 06:41:42.793653,USER_0224,USER_0852,290.33,Bills,P2P,Chennai,iOS,Other,6,0,0,0,0.2668081899720629,19.0,0,,,0,0,1,1088.16,469.3,5620.78,9,0,-1,1,0.06804733067026647,2026-09-14 06:00:00,0,1,0,30,20,0,0,0,0,50,Medium,1,2,"(40.0, 50.0]",60,1,60,1,High
TXN_009320,2026-09-20 01:13:42.793653,USER_0198,USER_0231,2345.85,Entertainment,P2P,Pune,Web,Paytm,1,6,1,1,3.413381167485279,0.0,0,Web,Kolkata,0,1,0,687.2511111111112,235.34,2345.85,9,1,-1,1,0.03635337071178324,2026-09-20 01:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_004668,2026-09-16 19:41:42.793653,USER_0202,USER_0541,13047.85,Education,P2M,Bangalore,Android,Google Pay,19,2,0,0,5.96295049402388,0.0,0,iOS,Mumbai,1,1,1,2188.1533333333336,706.06,13047.85,9,1,-1,1,0.05972019218041735,2026-09-16 19:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
